"選択された条件"
"表示銘柄件数：356件"
""
"銘柄区分","銘柄コード","銘柄名","連動指標カテゴリ","連動指標","株価(円)","前日比(％)","売買代金(千円)","出来高","分配金利回り(％)","権利付最終日","信託報酬(％)","ファンド概要","信託報酬詳細"
"ETF","2620","ｉシェアーズ　米国債１－３年　ＥＴＦ","先進国","ＦＴＳＥ米国債1-3 年セレクト・インデックス（国内投信用円ベース）","333","-0.54","63,813","190,800","2.74","2024/10/09","0.140","主として、残存期間が１年以上３年未満の米国の国債への投資を通じて、ＦＴＳＥ米国債１ー３年セレクト・インデックス（国内投信用、円ベース）の動きに高位に連動する投資成果を目指す。　外貨建資産については、原則として為替ヘッジを行わない。効率的な運用を目的として、先物取引等を利用することがある。対象指数の動きと高位に連動する運用を目的として、一時的に純資産総額を超える投資割合で米国の国債を組み入れることがある。","-"
"ETF","2621","ｉシェアーズ　米国債２０年超　ＥＴＦ（為替ヘッジあり）","先進国","ＦＴＳＥ米国債20 年超セレクト・インデックス（国内投信用円ヘッジ円ベース）","1,291","1.25","1,426,940","1,106,497","3.07","2024/10/09","0.140","主として、残存期間が２０年を超える米国の国債への投資を通じて、ＦＴＳＥ米国債２０年超セレクト･インデックス（国内投信用、円ヘッジ･円ベース）の動きに高位に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。対象指数の動きと高位に連動する運用を目的として、一時的に純資産総額を超える投資割合で米国の国債を組み入れることがある。","-"
"ETF","2623","ｉシェアーズ　ユーロ建て投資適格社債　ＥＴＦ（為替ヘッジあり）","先進国","ブルームバーグ・バークレイズ・ユーロ社債インデックスTTM","2,083","0.14","6","3","2.74","2024/10/09","0.280","ユーロ建て投資適格社債市場に投資を行い、ブルームバーグ･ユーロ社債インデックス ＴＴＭ（為替ヘッジ有り、円ベース）の動きに高位に連動する投資成果を目指す。投資にあたっては、ブラックロック･グループが運用するＥＴＦを活用する。また、委託会社の判断により、ユーロ建て投資適格社債に投資する場合がある。 委託会社は、投資対象有価証券の流動性および運用の効率性等を勘案し、ＥＴＦの選定、ならびにユーロ建て投資適格社債との投資割合を決定する。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目指して、先物取引等を利用することがある。対象指数の動きと高位に連動する運用を目的として、一時的に純資産総額を超える投資割合で有価証券を組入れることがある。","-"
"ETF","2630","ＭＡＸＩＳ米国株式（Ｓ＆Ｐ５００）上場投信（為替ヘッジあり）","先進国","Ｓ＆Ｐ５００指数（円ヘッジ・円換算ベース）","12,435","-2.51","47,070","3,773","1.11","2024/12/04","0.070","「Ｓ＆Ｐ５００インデックスマザーファンド」受益証券への投資を通じて、主としてＳ＆Ｐ５００指数（円ヘッジ･円換算ベース）に採用されている銘柄の株式に投資を行い、信託財産の１口当たりの純資産額の変動率を、対象指数の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し株式の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行い為替変動リスクの低減をはかる。","-"
"ETF","2631","ＭＡＸＩＳナスダック１００上場投信","先進国","ＮＡＳＤＡＱ１００指数（円換算ベース）","19,595","-4.37","510,766","26,021","0.46","2024/12/04","0.200","「ＮＡＳＤＡＱ１００インデックスマザーファンド」受益証券への投資を通じて、主としてＮＡＳＤＡＱ１００指数（円換算ベース）に採用されている銘柄の株式等に投資を行い、信託財産の１口当たりの純資産額の変動率を、対象指数の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し株式等の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2632","ＭＡＸＩＳナスダック１００上場投信（為替ヘッジあり）","先進国","ＮＡＳＤＡＱ１００指数（円ヘッジ・円換算ベース）","12,360","-3.63","212,454","17,123","0.53","2024/12/04","0.200","「ＮＡＳＤＡＱ１００インデックスマザーファンド」受益証券への投資を通じて、主としてＮＡＳＤＡＱ１００指数（円ヘッジ･円換算ベース）に採用されている銘柄の株式等に投資を行い、信託財産の１口当たりの純資産額の変動率を、対象指数の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し株式等の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行い為替変動リスクの低減をはかる。","-"
"ETF","2633","ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジなし）連動型上場投信","先進国","S&P 500 指数","369","-3.17","74,510","200,400","5.68","2024/09/06","0.060","Ｓ＆Ｐ　５００指数（以下「対象株価指数」という。）に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、日本円換算した対象株価指数に連動する投資成果を目指す。日本円換算した対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行うことができる。外貨建資産については、原則として為替ヘッジを行わない。なお、株価指数先物取引等のデリバティブ取引および外国為替予約取引等を活用する場合や上場投資信託証券に投資する場合がある。","-"
"ETF","2634","ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　指数（為替ヘッジあり）連動型上場投信","先進国","S&P 500 指数（TTM、円建て、円ヘッジ）","2,452","-2.50","48,741","19,790","1.33","2024/09/06","0.070","Ｓ＆Ｐ　５００指数（ＴＴＭ、円建て、円ヘッジ）（以下「対象株価指数」という。）に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、対象株価指数に連動する投資成果を目指す。対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行うことができる。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。なお、株価指数先物取引等のデリバティブ取引および外国為替予約取引等を活用する場合や上場投資信託証券に投資する場合がある。","-"
"ETF","2635","ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ　５００　ＥＳＧ指数連動型上場投信","先進国","S&P 500 ESG 指数","3,836","-3.18","1,999","520","1.02","2024/09/06","0.130","Ｓ＆Ｐ　５００　ＥＳＧ指数（以下「対象株価指数」という。）に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、日本円換算した対象株価指数に連動する投資成果を目指す。日本円換算した対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行うことができる。外貨建資産については、原則として為替ヘッジを行わない。なお、株価指数先物取引等のデリバティブ取引および外国為替予約取引等を活用する場合や上場投資信託証券に投資する場合がある。","-"
"ETF","2647","ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（為替ヘッ","先進国","ブルームバーグ米国国債（7-10 年）インデックスTTM（為替ヘッジなし、円ベース）","5,586","-0.25","56","10","2.50","2024/09/04","0.130","米国の公社債を主要投資対象とし、ブルームバーグ米国国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジを行わない。対象指数の動きに効率的に連動する投資成果を目指すため、債券先物取引等のデリバティブ取引および外国為替予約取引を投資の対象とする資産を保有した場合と同様の損益を実現する目的または為替相場等の変動リスクを減じる目的で、ヘッジ目的外の利用も含め活用する場合がある。","-"
"ETF","2648","ＮＥＸＴ　ＦＵＮＤＳ　ブルームバーグ米国国債（７－１０年）インデックス（為替ヘッ","先進国","ブルームバーグ米国国債（7-10年）インデックス TTM（為替ヘッジあり、円ベース）","3,822","0.68","6,192","1,620","2.49","2024/09/04","0.130","米国の公社債を主要投資対象とし、ブルームバーグ米国国債（７ー１０年）インデックスＴＴＭ（為替ヘッジあり、円ベース）に連動する投資成果を目指す。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。対象指数の動きに効率的に連動する投資成果を目指すため、債券先物取引等のデリバティブ取引および外国為替予約取引を投資の対象とする資産を保有した場合と同様の損益を実現する目的または為替相場等の変動リスクを減じる目的で、ヘッジ目的外の利用も含め活用する場合がある。","-"
"ETF","2649","ｉシェアーズ　米国政府系機関ジニーメイＭＢＳ　ＥＴＦ（為替ヘッジあり）","先進国","ブルームバーグ米国GNMA インデックス TTM（為替ヘッジ有り、円ベース）","639","0.52","102","160","3.58","2024/10/09","0.125","ブルームバーグ米国ＧＮＭＡインデックス　ＴＴＭ（為替ヘッジ有り、円ベース）の動きに高位に連動する投資成果を目指す。ブラックロック･グループが運用するＥＴＦを通じて、主としてＧＮＭＡパススルー証券に実質的に投資する。また、委託会社の判断により、ＧＮＭＡパススルー証券に投資する場合がある。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。","-"
"ETF","2838","ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジなし）","先進国","MAXIS US Treasury Bond 7-10 Year ETF (Unhedged)","8,307","-0.40","149","18","2.61","2024/11/06","0.120","「米国国債７ー１０年インデックスマザーファンド」受益証券への投資を通じて、主として米国の国債に投資を行い、信託財産の１口当たりの純資産額の変動率を、Ｓ＆Ｐ米国債７ー１０年指数（円換算ベース）の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し債券の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行わない。","-"
"ETF","2839","ＭＡＸＩＳ米国国債７－１０年上場投信（為替ヘッジあり）","先進国","MAXIS US Treasury Bond 7-10 Year ETF (JPY Hedged)","5,652","0.53","1,408","249","2.60","2024/11/06","0.120","「米国国債７ー１０年インデックスマザーファンド」受益証券への投資を通じて、主として米国の国債に投資を行い、信託財産の１口当たりの純資産額の変動率を、Ｓ＆Ｐ米国債７ー１０年指数（円ヘッジ・円換算ベース）の変動率に一致させることを目的とした運用を行う。対象指数との連動を維持するため、先物取引等を利用し債券の実質投資比率が１００％を超える場合がある。実質組入外貨建資産については、原則として為替ヘッジを行い為替変動リスクの低減をはかる。","-"
"ETF","2840","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジなし）","先進国","NASDAQ100指数（円ベース）","25,275","-4.37","18,406","724","0.43","2024/09/06","0.200","主として、「ＮＡＳＤＡＱ１００指数（為替ヘッジなし）マザーファンド」の受益証券を通じて、米国の株式（ＤＲ（預託証券）を含む。）に投資し、信託財産の１口当たりの純資産額の変動率をＮＡＳＤＡＱ１００指数（配当込み、円ベース）の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、株価指数先物取引等を利用することがある。このため、マザーファンドにおいて、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2841","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００（為替ヘッジあり）","先進国","NASDAQ100指数（円建て、円ヘッジ）","11,630","-3.84","32,068","2,745","0.34","2024/09/06","0.200","主として、「ＮＡＳＤＡＱ１００指数（為替ヘッジあり）マザーファンド」の受益証券を通じて、米国の株式（ＤＲ（預託証券）を含む。）に投資し、信託財産の１口当たりの純資産額の変動率をＮＡＳＤＡＱ１００指数（配当込み、円建て、円ヘッジ）の変動率に一致させることをめざす。マザーファンドにおいて、運用の効率化を図るため、株価指数先物取引等を利用することがある。このため、マザーファンドにおいて、株式等の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。マザーファンドにおいて、保有外貨建資産については為替ヘッジを行う。","-"
"ETF","2843","上場インデックスファンド豪州国債（為替ヘッジあり）","先進国","ブルームバーグ豪州国債（7-10年）インデックス（為替ヘッジあり、円ベース）","-","-","-","-","1.93","2024/11/06","0.100","当ファンドは、信託財産の１口あたりの純資産額の変動率をブルームバーグ豪州国債（７ー１０年）インデックス（為替ヘッジあり、円ベース）の変動率に一致させることを目指して、主として「豪州国債インデックスファンド・為替ヘッジあり（適格機関投資家向け）」の一部またはすべてに投資を行う。ブルームバーグ豪州国債（７ー１０年）インデックス（為替ヘッジあり、円ベース）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行う場合がある。外貨建資産については、為替変動リスクの低減を図るため、原則として対円での為替ヘッジを行う。「マネー・アカウント・マザーファンド」にも投資する。","0.121%(税抜0.11%)程度"
"ETF","2844","上場インデックスファンド豪州国債（為替ヘッジなし）","先進国","ブルームバーグ豪州国債（7-10年）インデックスTTM（為替ヘッジなし、円ベース）","5,196","-1.53","624","120","4.05","2024/11/06","0.100","当ファンドは、信託財産の１口あたりの純資産額の変動率をブルームバーグ豪州国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）の変動率に一致させることを目指して、主として「豪州国債インデックスファンド・為替ヘッジなし（適格機関投資家向け）」の一部またはすべてに投資を行う。ブルームバーグ豪州国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行う場合がある。「マネー・アカウント・マザーファンド」にも投資する。","0.121%(税抜0.11%)程度"
"ETF","2845","ＮＥＸＴ　ＦＵＮＤＳ　ＮＡＳＤＡＱ－１００（為替ヘッジあり）連動型上場投信","先進国","NASDAQ－１００指数（円建て・円ヘッジ）","2,433","-3.53","110,934","45,380","0.41","2025/02/06","0.200","ＮＡＳＤＡＱー１００指数（円建て・円ヘッジ）に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、対象株価指数に連動する投資成果を目指す。対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行うことができる。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。","-"
"ETF","2846","ＮＥＸＴ　ＦＵＮＤＳ　ダウ・ジョーンズ工業株３０種平均株価（為替ヘッジあり）連動","先進国","ダウ・ジョーンズ工業株３０種平均株価（TTM、円建て、円ヘッジ）","2,124","-1.69","48,196","22,630","1.35","2025/02/06","0.300","ダウ･ジョーンズ工業株３０種平均株価（ＴＴＭ、円建て、円ヘッジ）に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、対象株価指数に連動する投資成果を目指す。対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行うことができる。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。","-"
"ETF","2856","ｉシェアーズ　米国債３－７年　ＥＴＦ（為替ヘッジあり）","先進国","FTSＥ米国債3-7年セレクト・インデックス（国内投信用、円ヘッジ・円ベース）","713","0.42","108,565","152,200","2.24","2024/10/09","0.140","主として、残存期間が３年以上７年未満の米国の国債への投資を通じて、ＦＴＳＥ米国債３ー７年セレクト・インデックス（国内投信用、円ヘッジ・円ベース）の動きに高位に連動する投資成果を目指す。　外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。効率的な運用を目的として、先物取引等を利用することがある。対象指数の動きと高位に連動する運用を目的として、一時的に純資産総額を超える投資割合で米国の国債を組み入れることがある。","-"
"ETF","2857","ｉシェアーズ　ドイツ国債　ＥＴＦ（為替ヘッジあり）","先進国","FTSＥドイツ国債インデックス（国内投信用、円ヘッジ・円ベース）","690","0.44","214","310","1.42","2024/10/09","0.120","ドイツの国債を主要投資対象とし、ＦＴＳＥドイツ国債インデックス（国内投信用、円ヘッジ･円ベース）の動きに高位に連動する投資成果を目指する。外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。率的な運用を目的として、先物取引等を利用することがある。対象指数の動きと高位に連動する運用を目的として、一時的に純資産総額を超える投資割合でドイツの国債を組み入れることがある。","-"
"ETF","2859","ＮＥＸＴ　ＦＵＮＤＳ　ユーロ・ストックス５０指数（為替ヘッジあり）連動型上場投信","先進国","ユーロ・ストックス50 &#174; 指数（TTM、円建て、円ヘッジ）","2,550","-2.04","689","270","2.05","2024/12/04","0.180","「ユーロ･ストックス５０指数マザーファンド」受益証券およびユーロ･ストックス５０（Ｒ）指数（ＴＴＭ、円建て、円ヘッジ）の採用銘柄（採用が決定された銘柄を含む。）の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、対象株価指数に連動する投資成果（基準価額の変動率が対象株価指数の変動率に一致することをいう。）を目指す。運用にあたっては、効率性等を勘案の上、マザーファンド受益証券の投資比率を決定する。対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行なうことができる。実質組入外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。","-"
"ETF","2860","ＮＥＸＴ　ＦＵＮＤＳ　ドイツ株式・ＤＡＸ（為替ヘッジあり）連動型上場投信","先進国","DAX&#174;（ドイツ株価指数 TTM 、円建て、円ヘッジ）","2,546","-1.91","945","370","1.04","2025/06/04","0.180","ドイツ株価指数マザーファンド受益証券およびＤＡＸ（Ｒ）（ドイツ株価指数）（ＴＴＭ、円建て、円ヘッジ）の採用銘柄（採用が決定された銘柄を含む。）の株式（ＤＲ（預託証書）を含む。）を主要投資対象とし、対象株価指数に連動する投資成果を目指す。運用にあたっては、効率性等を勘案の上、マザーファンド受益証券の投資比率を決定する。対象株価指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建ておよび上場投資信託証券の組入れを行なうことができる。実質組入外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。","-"
"ETF","2861","上場インデックスファンドフランス国債（為替ヘッジなし）","先進国","ブルームバーグ・フランス国債（7-10 年）インデックス TTM","5,317","0.00","106","20","2.39","2024/11/06","0.100","当ファンドは、フランスの国債に投資し、信託財産の１口あたりの純資産額の変動率をブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）の変動率に一致させることを目指して、主として「フランス国債インデックスファンド・為替ヘッジなし（適格機関投資家向け）」の一部またはすべてに投資を行う。ブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行なう場合がある。ブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジなし、円ベース）に採用されている債券の一部または全部の値動きに連動を目指す上場投資信託証券に投資する場合もある。「マネー・アカウント・マザーファンド」にも投資する。","0.121%(税抜0.11%)程度"
"ETF","2862","上場インデックスファンドフランス国債（為替ヘッジあり）","先進国","ブルームバーグ・フランス国債（7-10 年）インデックス TTM","-","-","-","-","1.84","2024/11/06","0.100","当ファンドは、フランスの国債に投資し、信託財産の１口あたりの純資産額の変動率をブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジあり、円ベース）の変動率に一致させることを目指して、主として「フランス国債インデックスファンド・為替ヘッジあり（適格機関投資家向け）」の一部またはすべてに投資を行う。ブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジあり、円ベース）に採用されていない債券についても、国際機関債など信用力が相対的に高い債券に投資を行なう場合がある。ブルームバーグ・フランス国債（７ー１０年）インデックスＴＴＭ（為替ヘッジあり、円ベース）に採用されている債券の一部または全部の値動きに連動を目指す上場投資信託証券に投資する場合もある。「マネー・アカウント・マザーファンド」にも投資する。","0.121%(税抜0.11%)程度"
"ETF","2863","ＮＥＸＴ　ＦＵＮＤＳ　Ｓ＆Ｐ米国株式・債券バランス保守型指数（為替ヘッジあり）連","先進国","S&P 米国株式・債券バランス保守型指数（ TTM 、円建て、円ヘッジ）","1,961","0.00","78","40","1.88","2024/09/04","0.230","「Ｓ＆Ｐ　５００　指数為替ヘッジ型マザーファンド」および「米国債７ー１０年指数為替ヘッジ型マザーファンド」受益証券、Ｓ＆Ｐ　５００　指数（ＴＴＭ、円建て、円ヘッジ）の採用銘柄（採用が決定された銘柄を含む。）の株式（ＤＲ（預託証書）を含む。）、米国の国債を主要投資対象とし、Ｓ＆Ｐ　米国株式・債券バランス保守型指数（ＴＴＭ、円建て、円ヘッジ）に連動する投資成果を目指す。運用にあたっては、効率性等を勘案の上、各マザーファンド受益証券の投資比率を決定する。対象指数に連動する投資成果を目指すため、補完的に、株価指数先物取引等の買建て、債券先物取引等の買建ておよび上場投資信託証券の組入れを行なうことができる。実質組入外貨建資産については、原則として為替ヘッジにより為替変動リスクの低減を図ることを基本とする。","-"
"ETF","2864","グローバルＸ　ロジスティクス・ＲＥＩＴ　ＥＴＦ","先進国","Solactive Logistics REIT Index","1,354","0.07","30","22","2.09","2024/10/22","0.375","主として、海外の不動産投資信託証券に投資し、信託財産の１口当たりの純資産額の変動率を「Ｓｏｌａｃｔｉｖｅ　Ｌｏｇｉｓｔｉｃｓ　ＲＥＩＴ　Ｉｎｄｅｘ（配当込み）」の変動率に一致させることをめざす。運用の効率化を図るため、不動産投信指数先物取引等を利用することがある。このため、不動産投資信託証券等の組入総額と不動産投信指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2865","グローバルＸ　ＮＡＳＤＡＱ１００・カバード・コール　ＥＴＦ","先進国","Cboe NASDAQ-100 BuyWrite V2 Index（円換算)","1,117","-2.70","232,506","208,184","10.04","2024/09/06","0.025","当ファンドは、信託財産の１口当たりの純資産額の変動率を「Ｃｂｏｅ　ＮＡＳＤＡＱー１００　ＢｕｙＷｒｉｔｅ　Ｖ２　Ｉｎｄｅｘ」を円換算した値の変動率に一致させることを目的として、米国籍の上場投資信託に投資する。主として、Ｇｌｏｂａｌ　Ｘ　Ｎａｓｄａｑ　１００　Ｃｏｖｅｒｅｄ　Ｃａｌｌ　ＥＴＦの受益証券に投資する。対象指数との連動性を高めるため、株価指数先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.6275％(税込)程度"
"ETF","2866","グローバルＸ　米国優先証券　ＥＴＦ","先進国","ICE BofA Diversified Core U.S. Preferred Securities Index（円換算）","987","-1.00","14,058","14,220","5.73","2024/09/06","0.025","当ファンドは、信託財産の１口当たりの純資産額の変動率を、「ＩＣＥ　ＢｏｆＡ　Ｄｉｖｅｒｓｉｆｉｅｄ　Ｃｏｒｅ　Ｕ．Ｓ．　Ｐｒｅｆｅｒｒｅｄ　Ｓｅｃｕｒｉｔｉｅｓ　Ｉｎｄｅｘ」を円換算した値の変動率に一致させることを目的として、主として、Ｇｌｏｂａｌ　Ｘ　Ｕ．Ｓ．　Ｐｒｅｆｅｒｒｅｄ　ＥＴＦの受益証券に投資する。対象指数との連動性を高めるため、株価指数先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.2575％(税込)程度"
"ETF","2867","グローバルＸ　自動運転＆ＥＶ　ＥＴＦ","先進国","Solactive Autonomous Electric Vehicles Index （円換算)","992","-5.16","408","404","0.66","2024/09/19","0.640","主として、日本含む世界の金融商品取引所に上場している株式に投資し、信託財産の１口当たりの純資産額の変動率を、Ｓｏｌａｃｔｉｖｅ　Ａｕｔｏｎｏｍｏｕｓ　＆　Ｅｌｅｃｔｒｉｃ　Ｖｅｈｉｃｌｅｓ　Ｉｎｄｅｘを円換算した値の変動率に一致させることをめざす。運用の効率化を図るため、株価指数先物取引等を利用することがある。このため、株式の組入総額と株価指数先物取引等の買建玉の時価総額の合計額が、信託財産の純資産総額を超えることがある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","-"
"ETF","2868","グローバルＸ　Ｓ＆Ｐ５００・カバード・コール　ＥＴＦ","先進国","Cboe S&P 500 BuyWrite Index（円換算)","1,030","-1.34","8,165","7,919","8.33","2024/09/06","0.035","信託財産の１口当たりの純資産額の変動率を、Ｃｂｏｅ　Ｓ＆Ｐ　５００　ＢｕｙＷｒｉｔｅ　Ｉｎｄｅｘを円換算した値の変動率に一致させることを目的として、主として、Ｇｌｏｂａｌ　Ｘ　Ｓ＆Ｐ　５００　Ｃｏｖｅｒｅｄ　Ｃａｌｌ　ＥＴＦの受益証券に投資する。対象株価指数との連動性を高めるため、株価指数先物取引等を利用する場合がある。為替変動リスクを回避するための為替ヘッジは原則として行わない。","0.6385%(税込)程度"
"ETF","2869","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００レバレッジ","先進国","NASDAQ100 レバレッジ指数","39,210","-7.09","410,829","10,387","0.27","2024/09/06","0.750","主として、米国の株価指数先物取引を買建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率を「ＮＡＳＤＡＱ１００レバレッジ指数」の変動率に一致させることをめざす。株価指数先物取引の買建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","2870","ｉＦｒｅｅＥＴＦ　ＮＡＳＤＡＱ１００ダブルインバース","先進国","NASDAQ100 ダブルインバース指数","21,995","7.21","280,790","12,869","0.31","2024/09/06","0.750","主として、米国の株価指数先物取引を売建てるとともに、残存期間の短い日本の債券および米国の債券ならびに「ダイワ･マネー･マザーファンド」の受益証券に投資し、信託財産の１口当たりの純資産額の変動率を「ＮＡＳＤＡＱ１００ダブルインバース指数」の変動率に一致させることをめざす。株価指数先物取引の売建玉の時価総額の合計額が、原則として、信託財産の純資産総額の２倍程度になるように調整を行う。為替変動リスクを低減するため、為替ヘッジを行う。","-"
"ETF","1309","ＮＥＸＴ　ＦＵＮＤＳ　ＣｈｉｎａＡＭＣ・中国株式・上証５０連動型上場投信","新興国","SSE50 Index Linked Exchange Traded Fund","36,890","-0.97","3,327","90","0.00","2025/07/04","0.300","日本円換算した上証５０指数に連動する投資成果を目指す。 投資信託証券への投資にあたっては、対象株価指数への連動を目指す別に定める投資信託証券の中から主として投資を行うことを基本とする。また、安定した収益と流動性の確保を図ることを目指す「野村マネーポートフォリオ マザーファンド」にも補完的に投資を行う。日中ＥＴＦコネクティビティを活用している間、通常の状況においては、「野村ＣｈｉｎａＡＭＣ　Ｃｈｉｎａ　５０　ＥＴＦ マザーファンド」への投資比率は、高位を維持することを基本とする。実質組入外貨建資産については、原則として為替ヘッジを行わない。","0.89%?0.93%(税込)程度(概算)"
"ETF","1322","上場インデックスファンド中国Ａ株（パンダ）Ｅ　Ｆｕｎｄ　ＣＳＩ３００","新興国","CSI300指数","6,973","0.11","835","120","0.00","2025/01/16","0.150","円換算したＣＳＩ３００指数の動きに連動する投資成果を目指す投資信託証券に投資を行うことにより、中国の金融商品取引所に上場されている投資信託証券およびＣＳＩ３００指数に採用されている銘柄の株式を実質的な投資対象とする。原則として、為替ヘッジを行わない。円換算したＣＳＩ３００指数の動きと基準価額が高位に連動することを目指す。","0.53%(税抜0.50%)程度"
"ETF","1324","ＮＥＸＴ　ＦＵＮＤＳ　ロシア株式指数連動型上場投信","新興国","RTS指数","-","-","-","-","0.00","2025/07/04","0.060","主としてモスクワ取引所に上場する銘柄で構成されるロシアを代表する株価指数に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）等に投資を行い、日本円換算したモスクワ取引所に上場する銘柄で構成されるロシアを代表する株価指数に連動する投資成果を目指す。原則として為替ヘッジを行わない。","-"
"ETF","1325","ＮＥＸＴ　ＦＵＮＤＳ　ブラジル株式指数・ボベスパ連動型上場投信","新興国","ボベスパ指数","208","-2.35","3,778","18,000","4.79","2025/07/04","0.950","主としてボベスパ指数に採用されているまたは採用が決定された銘柄の株式（ＤＲ（預託証書）を含む。）等に投資を行い、日本円換算したボベスパ指数に連動する投資成果を目指します。原則として為替ヘッジを行わない。","-"
